Participant,Session,Block,Trial,OnsetDelay,Bias,Shape1,Shape2,Response1,Response2,RT1,RT2
CHE1998M,2019-05-22-16-56-09,3,22,0.5648333644875276,right,stripes-4,stripes-8,right,right,0.38311072574924765,2.3997818034122247
CHE1998M,2019-05-22-16-56-09,3,23,0.6227229233340577,left,stripes-4,heavy poles sphere,left,left,0.5495139248050691,0.19179778625016297
CHE1998M,2019-05-22-16-56-09,3,24,0.514587537056977,left,stripes-2,stripes-8,right,right,0.3143221988591449,0.2318612423957802
CHE1998M,2019-05-22-16-56-09,3,25,0.625390850670614,left,stripes-4,stripes-2,left,right,0.6105197127990323,0.29597235098412966
CHE1998M,2019-05-22-16-56-09,3,26,0.6070337049685134,left,stripes-8,heavy poles sphere,left,left,0.42247474613964187,0.19983336697305276
CHE1998M,2019-05-22-16-56-09,3,27,0.677816713625078,left,heavy poles sphere,stripes-4,left,left,0.3546198369188005,0.2078285178833994
CHE1998M,2019-05-22-16-56-09,3,28,0.5959200536064537,right,stripes-8,stripes-2,right,left,0.4515388053114293,0.3118345213995326
CHE1998M,2019-05-22-16-56-09,3,29,0.6724152833582842,left,heavy poles sphere,stripes-8,left,left,0.3302213781030332,0.22383499162947373
CHE1998M,2019-05-22-16-56-09,3,30,0.559052647169986,left,stripes-2,heavy poles sphere,right,left,0.542640234692044,0.3277081987616839
CHE1998M,2019-05-22-16-56-09,3,31,0.6895349861889419,right,stripes-4,stripes-4,right,right,0.735116308795341,0.2638381140548063
CHE1998M,2019-05-22-16-56-09,3,32,0.5469155245659201,right,heavy poles sphere,stripes-4,right,right,0.48184468172257766,0.2558233702354755
CHE1998M,2019-05-22-16-56-09,3,33,0.5196991178587346,left,stripes-2,stripes-4,left,left,0.5265221124639083,0.2558554030867981
CHE1998M,2019-05-22-16-56-09,3,34,0.6498822322518103,right,stripes-2,stripes-2,right,right,0.8046316393138113,0.22382690566701058
CHE1998M,2019-05-22-16-56-09,3,35,0.5882615705973684,right,stripes-4,stripes-2,right,right,0.4430398367383077,0.2318500464475619
CHE1998M,2019-05-22-16-56-09,3,36,0.5196726016134801,left,heavy poles sphere,heavy poles sphere,left,left,0.6372945115906532,0.27996867622528043
CHE1998M,2019-05-22-16-56-09,3,37,0.5922908580232521,left,stripes-2,stripes-8,left,left,0.35204756785128666,0.2397466108154731
CHE1998M,2019-05-22-16-56-09,3,38,0.679530998532272,left,stripes-8,stripes-4,left,right,0.5480441456231802,0.3518398208150302
CHE1998M,2019-05-22-16-56-09,3,39,0.673602473632234,right,stripes-4,stripes-8,right,right,0.38794675331496364,0.3198268733231089
CHE1998M,2019-05-22-16-56-09,3,40,0.6620959523693173,left,stripes-8,stripes-2,left,left,0.7959917883940761,0.35985580862893585
CHE1998M,2019-05-22-16-56-09,3,41,0.5055783357065184,left,stripes-8,heavy poles sphere,left,left,0.4738414448495405,0.2878571546307285
CHE1998M,2019-05-22-16-56-09,3,42,0.6606462740853158,left,stripes-2,heavy poles sphere,left,left,0.6492057563343678,0.22388257440866255
CHE1998M,2019-05-22-16-56-09,3,43,0.6464324483933928,left,stripes-4,heavy poles sphere,left,left,0.6284913864283226,0.24783972627142248
CHE1998M,2019-05-22-16-56-09,3,44,0.5629435808524762,left,heavy poles sphere,stripes-2,left,left,0.45120230487259505,0.2639388775876341
CHE1998M,2019-05-22-16-56-09,3,45,0.5497834282754777,left,heavy poles sphere,stripes-8,left,left,0.30547708889162095,0.23972079793520606
CHE1998M,2019-05-22-16-56-09,3,46,0.63710603656977,left,stripes-8,stripes-8,left,left,0.633511525140193,0.3438309859682249
CHE1998M,2019-05-22-16-56-09,3,47,0.5001072924738796,left,stripes-4,stripes-4,left,right,0.5815327812695159,0.34383751693758313
CHE1998M,2019-05-22-16-56-09,4,0,0.6630128334482579,left,stripes-2,heavy poles sphere,left,right,0.4875036114708564,0.21582677877950118
CHE1998M,2019-05-22-16-56-09,4,1,0.633829299371881,right,stripes-4,stripes-4,right,right,0.42504203922999295,0.2796897105192784
